가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
메가MGC커피 명지대점,52,267,11,330,15.757575757575756,80.9090909090909,3.3333333333333335,Positive,"착하다, 친절, 시원하다, 용하다, 좋다, 감사하다, 친절하다, 많다, 맛있다, 받다"
메가MGC커피 명지대점,52,267,11,330,15.757575757575756,80.9090909090909,3.3333333333333335,Negative,"아니다, 버리다, 떨어지다, 망치다, 흘리다, 추하다"
메가MGC커피 명지대점,52,267,11,330,15.757575757575756,80.9090909090909,3.3333333333333335,Neutral,"선수, 딸리다, 팬, 수영, 남자, 아메리카노, 가다, 주문, 사가다, 빵, 번창, 분, 지인, 들어가다, 감자, 항상, 불친절, 넛, 쌩, 들다, 아이, 갖다, 가르다, 쿠키, 왜, 매장, 때, 티라미슈, 마시다, 이용, 바로, 커피, 퇴근, 얹다, 카페, 다, 느낌, 불친절하다, 건, 후, 그렇다, 컵, 손흥민, 저, 츠천, 매번, 질질, 서나, 쏘다, 밋있어, 막, 자체, 일, 선물, 말다, 좋아헤, 진짜, , 주다, 오레오, 기분, 제, 대화, 진심, 함, 이다, 모닝커피, 정류장, 메뉴, 사진, 그, 토피, 쿠폰, 젤라또, 버스, 추천, 자주, 녹차, 내리다, 막다, 보다, 계속, 메, 강, 팀, 들리다, 다가, 그냥, 굿, 티타임, 딸기, 너무, 묽다, 혼란, 가성, 거리, 보고서, 무조건, 라떼, 무리, 역시, 집, 비도, 아이스, 좀, 안, 사먹다, 핸드폰, 비, 할로윈, 싸다, 사다, 직접, 꼭, 가게, 어플, 파다, 빼, 곳, 굿굿, 알바생, 자다, 케이크, 끼다, 이렇게, 가격, 넣다, 어디, 포장, 걸, 먹다, 줄, 번호, 생크림, 시간, 오다, 손님, 그저, 굳다, 싶다, 양도, 아이스크림, 찍다, 존맛, 느끼다, 하다, 묻다, 있다, 빼다, 나오다, 모르다, 구조"
가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
시냇가에심은나무,104,441,13,558,18.63799283154122,79.03225806451613,2.3297491039426523,Neutral,"십상, 구름, 가다, 여기다, 류, 날, 대왕, 신데렐라, 내내, 주문, 학년, 너무, 도로, 식빵, 생각, 운영, 요, 우연히, 쉘, 케익, 하나, 완전, 불친절, 우리, 사르다, 스럽다, 다니다, 일단, 코코넛, 싸다, 부르다, 올라가다, 팥빵, 과일, 찾다, 여, 엄청, 보기, 가야, 때, 빵, 있다, 단단하다, 곳, 리비, 해주시, 차다, 빵집, 오후, 행사, 십년, 않다, 토핑, 특히, 파이, 예약, 신하, 모임, 생크림, 맞추다, 동생, 오다, 정말, 사장, 거의, 케잌, 달다, 준비, 방문, 마다, 설명, 쉬폰, 감자, 심, 부드러움, 순삭, 가면, 쿠키, 진하다, 아주, 사람, 주심, 모든, 독특, 엄선, 고정, 안시, 사다, 처음, 동네, 문자, 쵸코, 없이, 사, , 사먹다, 가게, 알다, 듣다, 호두, 치즈케이크, 선물, 달, 만들다, 살때, 이다, 들다, 네, 늘, 소문, 전, 폭, 같다, 주먹, 크리스마스, 장벽, 즉석, 아시, 구매, 맛, 러스크, 젤, 파다, 바라다, 리베로, 가성, 번, 진입, 쇼콜라, 수, 보존, 참고, 시간, 파운드, 안, 케이크, 그치다, 것, 짱, 죽향, 사서, 굿, 폭신쫄깃, 커피, 항상, 맛보다, 벌써, 리베라, 좀, 자다, 밤늦다, 좌석, 매장, 또, 굿굿, 한판, 하루, 집, 되어다, 쥬, 야간, 생일, 도착, 근데, 촉촉하다, 견과류, 분위기, 천연기념물, 해주다, 팔다, 바로, 모카, 가격, 주다, 종류, 비도, 쉬폰케익, 대학, 초콜릿, 숨다, 이상, 시트, 세번, 여기, 우유, 파리바게트, 소프트, 다, 초코, 장인정신, 가볍다, 밤, 오래되다, 딸기, 만, 장님, 먹다, 하다, 많이, 오픈, 글귀, 이, 매니아, 매번, 바삭, 당황, 준, 나오다, 모두, 저녁, 설정, 잇다, 분, 보다, 추천, 대학교, 진짜, 밀도"
시냇가에심은나무,104,441,13,558,18.63799283154122,79.03225806451613,2.3297491039426523,Negative,"느끼하다, 늦다, 아니다, 깜놀, 버리다, 무너지다, 없다"
시냇가에심은나무,104,441,13,558,18.63799283154122,79.03225806451613,2.3297491039426523,Positive,"좋다, 크다, 감탄, 맛있다, 필수, 신선하다, 굉장하다, 청결하다, 감사하다, 저렴하다, 믿다, 친구, 최고, 친절하다, 많다, 부드럽다, 맛집, 받다, 편하다"
가게 이름,Positive,Neutral,Negative,total_words,Positive (%),Neutral (%),Negative (%),sentiment,top_keywords
오월의 이유,78,334,0,412,18.932038834951456,81.06796116504854,0.0,Positive,"여유, 편안하다, 따뜻하다, 강추, 이쁘다, 도리, 많다, 예쁘다, 평화롭다, 최고, 훌륭하다, 감사하다, 만족하다, 좋아하다, 괜찮다, 어울리다, 깔끔하다, 평온하다, 맛있다, 편하다, 좋다, 깨끗하다, 청결하다, 보람, 친절하다"
